state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Brinjal,Round,Local,18/04/2026,4000.0,4500.0,4250.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,18/04/2026,5000.0,5500.0,5250.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Water Melon,Water Melon,Local,18/04/2026,1600.0,2000.0,1800.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,18/04/2026,7000.0,8000.0,7500.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Raddish,Raddish,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Indian Beans(Seam),Indian Beans (Seam),Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Colacasia,Colacasia,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Sweet Corn ,Sweet Corn ,Local,18/04/2026,1600.0,2000.0,1800.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Ashgourd,Gouard,Local,18/04/2026,3000.0,3000.0,3000.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,18/04/2026,1000.0,1500.0,1250.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,18/04/2026,4000.0,5500.0,4750.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Beans,Beans (Whole),Local,18/04/2026,6000.0,7000.0,6500.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Guava,Guava Allahabad,Local,18/04/2026,5000.0,6000.0,5500.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Onion Green,Onion Green,Local,18/04/2026,4000.0,6000.0,5000.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Onion,Bellary,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Beans,Beans (Whole),Local,18/04/2026,6500.0,7000.0,6750.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,18/04/2026,5000.0,5500.0,5250.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Guava,Guava Allahabad,Local,18/04/2026,4000.0,5000.0,4500.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Tamarind Fruit,Tamarind Fruit,Local,18/04/2026,11000.0,12000.0,11500.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Groundnut,Big (With Shell),Local,18/04/2026,7000.0,7500.0,7250.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Banana,Karpura,Local,18/04/2026,3500.0,3800.0,3650.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Ashgourd,Gouard,Local,18/04/2026,1000.0,1400.0,1200.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Tapioca,Tapioca,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Raddish,Raddish,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,18/04/2026,2800.0,3400.0,3100.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,18/04/2026,3500.0,3800.0,3650.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Lime,Lime,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,18/04/2026,1500.0,3500.0,2500.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,18/04/2026,6500.0,7000.0,6750.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Chili Red,Bold,Local,18/04/2026,14000.0,15000.0,14500.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,18/04/2026,4500.0,4800.0,4650.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,18/04/2026,4000.0,4500.0,4250.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Thondekai,Thondekai,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Jasmine,Jasmine,Local,18/04/2026,30000.0,40000.0,35000.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Onion Green,Onion Green,Local,18/04/2026,2400.0,4000.0,3200.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,18/04/2026,3800.0,4000.0,3900.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Potato,Other,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,18/04/2026,5000.0,5500.0,5250.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Coconut,Coconut,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Beetroot,Beetroot,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Green Avare(W),Green Avare (W),Local,18/04/2026,7500.0,8500.0,8000.0
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Onion,Bellary,Local,18/04/2026,2400.0,3000.0,2700.0
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Tomato,Deshi,Local,18/04/2026,2000.0,3000.0,2500.0
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,18/04/2026,1000.0,2000.0,1500.0
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Coconut,Coconut,Local,18/04/2026,4800.0,5200.0,5000.0
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Raddish,Raddish,Local,18/04/2026,2400.0,3000.0,2700.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,18/04/2026,1500.0,1800.0,1650.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,18/04/2026,7000.0,8000.0,7500.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Pineapple,Pine Apple,Local,18/04/2026,8000.0,9000.0,8500.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Green Peas,Green Peas,Local,18/04/2026,8000.0,10000.0,9000.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Ashgourd,Gouard,Local,18/04/2026,1500.0,2000.0,1750.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,18/04/2026,5500.0,6000.0,5750.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Beans,Beans (Whole),Local,18/04/2026,6500.0,7000.0,6750.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Capsicum,Capsicum,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Lime,Lime,Local,18/04/2026,8000.0,9000.0,8500.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Ashgourd,Gouard,Local,18/04/2026,1400.0,1600.0,1500.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Cowpea(Veg),Cowpea (Veg),Local,18/04/2026,3600.0,4000.0,3800.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Beans,Beans (Whole),Local,18/04/2026,7600.0,7600.0,7600.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Coconut,Coconut,Local,18/04/2026,5000.0,6000.0,5500.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,18/04/2026,5600.0,6000.0,5800.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,18/04/2026,4800.0,4800.0,4800.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Guava,Guava Allahabad,Local,18/04/2026,6000.0,7000.0,6500.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,18/04/2026,1500.0,2000.0,1750.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Tomato,Deshi,Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Ashgourd,Gouard,Local,18/04/2026,1000.0,1500.0,1250.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,18/04/2026,3000.0,4000.0,3500.0
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ),Onion,Bellary,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ),Tomato,Other,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ),Raddish,Raddish,Local,18/04/2026,1500.0,2000.0,1750.0
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ),Banana,Besrai,Local,18/04/2026,5000.0,6000.0,5500.0
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ),Brinjal,Round,Local,18/04/2026,4200.0,5000.0,4600.0
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,18/04/2026,3300.0,4000.0,3650.0
Rajasthan,Jodhpur,Osiyan Mathania APMC,Cummin Seed(Jeera),Other,Local,18/04/2026,18000.0,19000.0,18500.0
Rajasthan,Jodhpur,Osiyan Mathania APMC,Isabgul(Psyllium),Isabgul (Psyllium),Local,18/04/2026,10000.0,11000.0,10500.0
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Soyabean,Local,Local,18/04/2026,9000.0,9500.0,9250.0
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Banana,Besrai,Local,18/04/2026,5000.0,5500.0,5250.0
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Potato,Red Nanital,Local,18/04/2026,4000.0,4200.0,4100.0
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,18/04/2026,6000.0,6500.0,6250.0
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,18/04/2026,2500.0,2800.0,2650.0
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Coconut,Coconut,Local,18/04/2026,6000.0,6200.0,6100.0
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Beetroot,Beetroot,Local,18/04/2026,5000.0,5500.0,5250.0
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Raddish,Raddish,Local,18/04/2026,3500.0,3800.0,3650.0
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Mango(Raw-Ripe),Mango - Raw-Ripe,Local,18/04/2026,5000.0,5500.0,5250.0
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,18/04/2026,5000.0,5500.0,5250.0
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Local,18/04/2026,7000.0,7500.0,7250.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Soyabean,Local,Local,18/04/2026,9000.0,10000.0,9500.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Brinjal,Round,Local,18/04/2026,5000.0,5500.0,5250.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Tomato,Deshi,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,18/04/2026,9000.0,9500.0,9250.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,18/04/2026,4500.0,4800.0,4650.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,18/04/2026,5000.0,5500.0,5250.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Raddish,Raddish,Local,18/04/2026,2800.0,3000.0,2900.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Lime,Lime,Local,18/04/2026,11000.0,12000.0,11500.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Kakada,Kakada,Local,18/04/2026,40000.0,45000.0,42500.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Marigold(Calcutta),Marigold(Calcutta),Local,18/04/2026,7000.0,7500.0,7250.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Apple,American,Local,18/04/2026,15000.0,16000.0,15500.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Banana,Karpura,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Tapioca,Tapioca,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Tomato,Other,Local,18/04/2026,2000.0,2400.0,2200.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,18/04/2026,1800.0,2000.0,1900.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Carrot,Pusakesar,Local,18/04/2026,5000.0,5400.0,5200.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Thondekai,Thondekai,Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Capsicum,Capsicum,Local,18/04/2026,6000.0,6500.0,6250.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Green Avare(W),Other,Local,18/04/2026,5500.0,5800.0,5650.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Mango(Raw-Ripe),Mango - Raw-Ripe,Local,18/04/2026,2000.0,3000.0,2500.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,18/04/2026,18000.0,20000.0,19000.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Yam(Ratalu),Yam (Ratalu),Local,18/04/2026,5500.0,6000.0,5750.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,18/04/2026,7000.0,8000.0,7500.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Rose(Local),Rose (Local),Local,18/04/2026,6000.0,8000.0,7000.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Baby Corn,Baby Corn,Grade A,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,18/04/2026,4000.0,4400.0,4200.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Onion,Bellary,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Tapioca,Tapioca,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Tomato,Local,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Ashgourd,Gouard,Local,18/04/2026,1400.0,1600.0,1500.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Mousambi(Sweet Lime),Mousambi,Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Cowpea(Veg),Cowpea (Veg),Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Cabbage,Cabbage,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,18/04/2026,3000.0,4000.0,3500.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Onion Green,Onion Green,Local,18/04/2026,4000.0,5000.0,4500.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Sweet Corn ,Sweet Corn ,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,18/04/2026,1500.0,2000.0,1750.0
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Ashgourd,Gouard,Local,18/04/2026,1200.0,1600.0,1400.0
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Brinjal,Other,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Bitter gourd,Other,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Beans,Beans (Whole),Local,18/04/2026,7000.0,8000.0,7500.0
Uttar Pradesh,Chitrakut,Karvi APMC,Rice,Common,FAQ,18/04/2026,2400.0,2400.0,2400.0
Uttar Pradesh,Ghazipur,Saidpur APMC,Paddy(Common),Common,FAQ,18/04/2026,2400.0,2400.0,2400.0
Odisha,Kandhamal,Kandhamal APMC,Brinjal,Brinjal,Grade A,18/04/2026,2000.0,2400.0,2200.0
Gujarat,Surat,KUKARMUNDA APMC,Castor Seed,Castor seed,Local,18/04/2026,5951.0,6086.0,6000.0
Uttarakhand,Haridwar,Roorkee APMC,Brinjal,Other,Local,18/04/2026,550.0,750.0,650.0
Uttar Pradesh,Agra,Achnera APMC,Wheat,Dara,FAQ,18/04/2026,2330.0,2591.0,2427.23
Punjab,Mohali,Kharar APMC,Bottle gourd,Bottle Gourd,Local,18/04/2026,800.0,1200.0,1000.0
Uttar Pradesh,Mirzapur,Ahirora APMC,Bhindi(Ladies Finger),Bhindi,Medium,18/04/2026,2200.0,2400.0,2300.0
Uttar Pradesh,Mirzapur,Ahirora APMC,Brinjal,Brinjal,Medium,18/04/2026,1500.0,2000.0,2000.0
Uttar Pradesh,Mirzapur,Ahirora APMC,Paddy(Common),Kalanamak,FAQ,18/04/2026,4000.0,4000.0,4000.0
Uttar Pradesh,Mirzapur,Ahirora APMC,Tomato,Other,FAQ,18/04/2026,700.0,700.0,700.0
Uttar Pradesh,Mirzapur,Ahirora APMC,Raddish,Raddish,Medium,18/04/2026,1200.0,1400.0,1300.0
Madhya Pradesh,Indore,Indore(F&V) APMC,Apple,Apple,Local,18/04/2026,3000.0,12000.0,7000.0
Madhya Pradesh,Indore,Indore(F&V) APMC,Grapes,Green,Local,18/04/2026,2500.0,6000.0,4500.0
Madhya Pradesh,Indore,Indore(F&V) APMC,Chikoos(Sapota),Sapota,Local,18/04/2026,1500.0,3000.0,2500.0
Madhya Pradesh,Indore,Indore(F&V) APMC,Carrot,Carrot,Local,18/04/2026,400.0,800.0,600.0
Madhya Pradesh,Indore,Indore(F&V) APMC,Tomato,Other,Local,18/04/2026,800.0,2200.0,1400.0
Uttar Pradesh,Balrampur,Utraula APMC,Firewood,Firewood,FAQ,18/04/2026,500.0,500.0,500.0
Uttar Pradesh,Balrampur,Utraula APMC,Wheat,Other,FAQ,18/04/2026,2405.0,2405.0,2405.0
Rajasthan,Kota,Manohararthana APMC,Mustard,Mustard,Non-FAQ,18/04/2026,6020.0,6100.0,6060.0
Chattisgarh,Durg,Durg APMC,Ridgeguard(Tori),Ridgeguard(Tori),Medium,18/04/2026,4000.0,4200.0,4200.0
Chattisgarh,Durg,Durg APMC,Chikoos(Sapota),Sapota,Medium,18/04/2026,5000.0,6000.0,6000.0
Chattisgarh,Durg,Durg APMC,Cabbage,Cabbage,Medium,18/04/2026,900.0,1000.0,1000.0
Chattisgarh,Durg,Durg APMC,Karbuja(Musk Melon),Karbhuja,Medium,18/04/2026,1000.0,1200.0,1000.0
Chattisgarh,Durg,Durg APMC,Spinach,Spinach,Local,18/04/2026,1200.0,1600.0,1200.0
Chattisgarh,Durg,Durg APMC,Guava,Guava,Medium,18/04/2026,5000.0,6000.0,6000.0
Uttar Pradesh,Jalaun (Orai),Orai APMC,Onion,Other,FAQ,18/04/2026,900.0,900.0,900.0
Uttar Pradesh,Jalaun (Orai),Orai APMC,Wheat,Other,FAQ,18/04/2026,2585.0,2585.0,2585.0
Odisha,Kalahandi,Kesinga APMC,Cabbage,Other,Grade B,18/04/2026,2000.0,2400.0,2200.0
Maharashtra,Gadchiroli,Armori APMC,Paddy(Common),Other,FAQ,18/04/2026,2640.0,2790.0,2760.0
Karnataka,Bellary,Bellary APMC,Bajra(Pearl Millet/Cumbu),Hybrid,Non-FAQ,18/04/2026,1959.0,2489.0,2349.0
Uttar Pradesh,Aligarh,Aligarh APMC,Onion,Other,FAQ,18/04/2026,1100.0,1100.0,1100.0
Uttar Pradesh,Aligarh,Aligarh APMC,Wheat,Other,FAQ,18/04/2026,2400.0,2415.0,2403.87
Madhya Pradesh,Shajapur,Kalapipal(F&V) APMC,Onion,Onion,FAQ,18/04/2026,100.0,981.0,650.0
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Firewood,Firewood,FAQ,18/04/2026,440.0,440.0,440.0
Madhya Pradesh,Hoshangabad,Pipariya(F&V) APMC,Bottle gourd,Bottle Gourd,Local,18/04/2026,400.0,1300.0,800.0
Madhya Pradesh,Hoshangabad,Pipariya(F&V) APMC,Cauliflower,Cauliflower,Local,18/04/2026,700.0,1800.0,1200.0
Madhya Pradesh,Hoshangabad,Pipariya(F&V) APMC,Cabbage,Cabbage,Local,18/04/2026,400.0,1400.0,900.0
Madhya Pradesh,Sehore,Sehore(F&V) APMC,Carrot,Carrot,Grade Range-1,18/04/2026,1000.0,2000.0,1500.0
Madhya Pradesh,Sehore,Sehore(F&V) APMC,Pumpkin,Other,Grade Range-1,18/04/2026,1000.0,1500.0,1200.0
Madhya Pradesh,Sehore,Sehore(F&V) APMC,Cabbage,Other,Grade Range-1,18/04/2026,600.0,1000.0,800.0
Madhya Pradesh,Sehore,Sehore(F&V) APMC,Capsicum,Other,Grade Range-1,18/04/2026,1500.0,2500.0,2200.0
Madhya Pradesh,Sehore,Sehore(F&V) APMC,Tinda,Other,Grade Range-1,18/04/2026,2000.0,2500.0,2200.0
Rajasthan,Ganganagar,Sriganganagar (F&V) APMC,Green Chilli,Green Chilly,Medium,18/04/2026,1800.0,2200.0,2000.0
Rajasthan,Ganganagar,Sriganganagar (F&V) APMC,Ginger(Green),Green Ginger,Medium,18/04/2026,7400.0,7800.0,7600.0
