state,district,market,commodity,arrival_date,min_price,max_price,modal_price,demand_label
Andhra Pradesh,Chittoor,Tirupati,Rice,2024-03-05,937.93,1353.24,1103.01,Medium
Andhra Pradesh,Prakasam,Ongole,Mango,2023-07-27,4228.98,5638.7,4858.52,Medium
Andhra Pradesh,Prakasam,Ongole,Banana,2023-05-24,2437.17,4355.43,3270.13,Medium
Andhra Pradesh,Chittoor,Tirupati,Tomato,2024-10-09,1750.7,3378.25,2444.69,Low
Andhra Pradesh,Krishna,Vijayawada,Rice,2025-01-03,3046.03,3958.63,3586.43,Medium
Andhra Pradesh,Guntur,Guntur,Groundnut,2025-10-03,3311.21,5810.54,4256.87,High
Andhra Pradesh,East Godavari,Rajahmundry,Cotton,2025-02-17,780.23,1099.77,987.07,Medium
Andhra Pradesh,Guntur,Guntur,Potato,2024-03-30,1768.69,2270.66,2002.6,Medium
Andhra Pradesh,Chittoor,Tirupati,Mango,2023-06-02,5292.81,7628.61,6558.99,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Sugarcane,2023-08-05,579.46,918.15,763.15,Low
Andhra Pradesh,Krishna,Vijayawada,Tomato,2025-02-26,4499.11,6850.38,5003.09,High
Andhra Pradesh,Nellore,Nellore,Potato,2025-09-29,2455.47,3761.03,3039.55,Medium
Andhra Pradesh,Prakasam,Ongole,Mango,2025-08-04,571.63,973.93,742.29,Medium
Andhra Pradesh,Nellore,Nellore,Rice,2024-09-09,1260.67,2336.83,1773.49,Medium
Andhra Pradesh,Kurnool,Kurnool,Maize,2025-11-07,4799.06,6859.91,5375.43,Medium
Andhra Pradesh,Chittoor,Tirupati,Rice,2024-02-17,4319.33,6901.97,5113.31,Medium
Andhra Pradesh,Prakasam,Ongole,Potato,2025-09-11,1206.93,1849.14,1584.8,Medium
Andhra Pradesh,Krishna,Vijayawada,Cotton,2025-11-29,4732.47,8248.64,6370.98,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Maize,2024-06-04,1029.34,1719.2,1410.97,Medium
Andhra Pradesh,Guntur,Guntur,Maize,2025-11-27,516.94,803.13,695.03,Medium
Andhra Pradesh,Guntur,Guntur,Groundnut,2024-08-29,1331.49,1871.58,1690.8,Medium
Andhra Pradesh,Kurnool,Kurnool,Wheat,2024-03-18,2667.98,4432.71,3170.95,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Mango,2024-08-26,1235.25,2320.54,1690.28,Medium
Andhra Pradesh,Chittoor,Tirupati,Groundnut,2023-07-26,2499.29,4140.54,3034.66,Medium
Andhra Pradesh,Krishna,Vijayawada,Rice,2023-07-16,2275.8,3462.54,2990.61,Medium
Andhra Pradesh,Prakasam,Ongole,Groundnut,2024-03-10,739.16,1068.22,845.4,Low
Andhra Pradesh,Guntur,Guntur,Potato,2024-09-05,2119.25,3266.24,2786.63,Medium
Andhra Pradesh,Chittoor,Tirupati,Tomato,2025-07-28,2488.56,3568.1,2854.44,Medium
Andhra Pradesh,Guntur,Guntur,Mango,2025-12-20,2110.68,3398.86,2944.78,Medium
Andhra Pradesh,Guntur,Guntur,Cotton,2025-04-25,2655.65,3939.69,3259.96,Medium
Andhra Pradesh,Krishna,Vijayawada,Banana,2025-06-18,747.32,1112.13,962.8,High
Andhra Pradesh,Krishna,Vijayawada,Maize,2024-04-05,1260.66,2020.86,1575.01,Medium
Andhra Pradesh,Kurnool,Kurnool,Rice,2024-01-07,2714.83,4261.0,3653.37,Medium
Andhra Pradesh,Krishna,Vijayawada,Maize,2024-03-05,2034.23,3166.51,2724.49,Medium
Andhra Pradesh,Chittoor,Tirupati,Turmeric,2026-04-15,1357.7,2295.27,1914.08,Medium
Andhra Pradesh,Guntur,Guntur,Wheat,2023-06-05,2471.68,3734.7,2776.71,Medium
Andhra Pradesh,Kurnool,Kurnool,Rice,2024-12-11,3350.49,4733.12,3955.94,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Tomato,2025-11-07,2489.98,4500.28,3415.65,Medium
Andhra Pradesh,Guntur,Guntur,Potato,2025-09-15,1751.68,2341.17,2009.94,Medium
Andhra Pradesh,Krishna,Vijayawada,Groundnut,2023-06-08,614.64,1033.89,754.6,Medium
Andhra Pradesh,Prakasam,Ongole,Turmeric,2023-11-02,2256.73,3434.52,2776.17,Medium
Andhra Pradesh,Chittoor,Tirupati,Groundnut,2025-08-09,4680.57,7220.7,5338.43,Medium
Andhra Pradesh,Prakasam,Ongole,Sugarcane,2026-03-31,3062.9,4488.26,3934.58,High
Andhra Pradesh,Chittoor,Tirupati,Maize,2026-01-20,506.76,786.49,586.49,Low
Andhra Pradesh,Kurnool,Kurnool,Mango,2025-10-10,741.12,1301.45,966.54,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Groundnut,2025-05-17,457.6,903.79,651.05,Medium
Andhra Pradesh,Guntur,Guntur,Maize,2026-04-02,3130.87,4644.78,3758.74,Medium
Andhra Pradesh,Krishna,Vijayawada,Maize,2023-05-21,3322.41,5558.39,4489.73,Medium
Andhra Pradesh,Guntur,Guntur,Banana,2024-06-11,3709.08,5348.54,4269.76,High
Andhra Pradesh,Guntur,Guntur,Wheat,2025-03-21,1366.2,2242.86,1792.81,Medium
Andhra Pradesh,Nellore,Nellore,Chilli,2024-09-11,608.34,925.59,740.09,Medium
Andhra Pradesh,Chittoor,Tirupati,Groundnut,2025-10-12,6144.67,8281.27,6901.27,High
Andhra Pradesh,Nellore,Nellore,Mango,2023-10-14,3710.62,5951.69,4575.13,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Tomato,2023-11-29,3423.32,5424.79,4034.7,Medium
Andhra Pradesh,Kurnool,Kurnool,Onion,2025-03-28,3800.45,5676.89,5017.62,High
Andhra Pradesh,Nellore,Nellore,Cotton,2025-10-27,744.35,1090.04,840.24,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Mango,2024-11-10,786.25,1459.46,1118.36,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Rice,2025-08-22,1809.7,2964.62,2463.63,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Sugarcane,2023-12-05,2735.47,4224.38,3189.41,Medium
Andhra Pradesh,Kurnool,Kurnool,Banana,2024-01-15,1297.39,1741.4,1481.94,Low
Andhra Pradesh,Nellore,Nellore,Maize,2024-10-27,1258.42,2121.85,1586.91,Medium
Andhra Pradesh,Prakasam,Ongole,Onion,2023-09-21,951.04,1475.51,1305.37,Low
Andhra Pradesh,Chittoor,Tirupati,Maize,2025-06-25,2025.14,3369.72,2877.18,Medium
Andhra Pradesh,Prakasam,Ongole,Groundnut,2024-10-06,905.68,1717.34,1250.81,High
Andhra Pradesh,Guntur,Guntur,Cotton,2025-05-01,2084.52,3102.14,2588.11,Low
Andhra Pradesh,Krishna,Vijayawada,Maize,2025-01-15,1764.74,2907.35,2210.51,Low
Andhra Pradesh,Chittoor,Tirupati,Mango,2024-03-28,3742.39,5855.51,4895.16,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Cotton,2024-11-02,1959.01,3391.63,2677.66,High
Andhra Pradesh,Kurnool,Kurnool,Banana,2023-06-30,5077.01,8061.03,6026.25,High
Andhra Pradesh,East Godavari,Rajahmundry,Potato,2024-07-30,328.12,466.66,365.48,Low
Andhra Pradesh,Chittoor,Tirupati,Chilli,2024-03-05,1362.83,2075.55,1743.46,Medium
Andhra Pradesh,Guntur,Guntur,Potato,2025-06-20,1970.48,3535.62,2667.33,Low
Andhra Pradesh,Prakasam,Ongole,Cotton,2025-04-29,2267.08,3726.92,2844.53,Medium
Andhra Pradesh,Chittoor,Tirupati,Rice,2024-01-23,2179.25,3806.02,2934.04,Medium
Andhra Pradesh,Chittoor,Tirupati,Groundnut,2026-01-14,1992.71,2610.08,2229.35,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Wheat,2023-12-12,1473.07,2247.14,1970.71,Medium
Andhra Pradesh,Kurnool,Kurnool,Onion,2026-03-25,4469.38,7591.86,5711.28,High
Andhra Pradesh,Kurnool,Kurnool,Cotton,2024-04-29,3554.58,6013.08,4723.71,Medium
Andhra Pradesh,Prakasam,Ongole,Wheat,2025-06-11,1485.33,2474.34,1948.21,Medium
Andhra Pradesh,Nellore,Nellore,Groundnut,2023-11-13,458.6,743.46,647.89,Medium
Andhra Pradesh,Krishna,Vijayawada,Sugarcane,2023-10-22,4002.42,6600.05,4883.16,Medium
Andhra Pradesh,Nellore,Nellore,Cotton,2026-01-13,513.83,965.06,730.85,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Turmeric,2024-08-08,1102.43,1891.17,1533.39,Low
Andhra Pradesh,Kurnool,Kurnool,Tomato,2025-06-24,3295.97,4633.79,3759.34,Medium
Andhra Pradesh,Chittoor,Tirupati,Cotton,2025-04-02,3489.58,5960.52,4384.08,Medium
Andhra Pradesh,Chittoor,Tirupati,Turmeric,2025-04-30,3279.57,4956.76,4238.5,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Wheat,2023-08-05,3578.06,5759.31,4362.57,Medium
Andhra Pradesh,Chittoor,Tirupati,Cotton,2025-12-03,3369.12,4525.4,3915.03,High
Andhra Pradesh,East Godavari,Rajahmundry,Banana,2024-04-13,3209.6,4884.88,3613.94,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Rice,2025-09-07,2153.18,3941.45,2988.12,Medium
Andhra Pradesh,Chittoor,Tirupati,Banana,2023-10-26,552.65,761.37,641.48,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Mango,2024-05-12,4429.55,6722.76,5654.64,High
Andhra Pradesh,Chittoor,Tirupati,Groundnut,2026-01-12,3365.75,5313.37,4416.66,Medium
Andhra Pradesh,Guntur,Guntur,Rice,2023-12-25,762.02,1116.36,859.9,Medium
Andhra Pradesh,Chittoor,Tirupati,Banana,2023-11-27,4124.87,5748.17,5078.19,Medium
Andhra Pradesh,Chittoor,Tirupati,Onion,2026-03-04,1957.25,3428.16,2688.7,High
Andhra Pradesh,Nellore,Nellore,Turmeric,2024-03-06,1190.35,1968.44,1489.76,Medium
Andhra Pradesh,Chittoor,Tirupati,Groundnut,2023-06-05,4030.74,6924.36,5284.27,Medium
Andhra Pradesh,Guntur,Guntur,Rice,2023-09-14,2906.99,3827.51,3357.14,Medium
Andhra Pradesh,Krishna,Vijayawada,Sugarcane,2024-12-06,1454.8,2173.52,1843.72,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Mango,2025-02-07,3260.11,4445.92,3946.69,Medium
Andhra Pradesh,Krishna,Vijayawada,Cotton,2024-07-27,1896.72,2770.57,2267.29,Medium
Andhra Pradesh,Krishna,Vijayawada,Onion,2024-07-09,3090.55,4729.61,3964.32,Medium
Andhra Pradesh,Prakasam,Ongole,Sugarcane,2025-04-13,3280.0,4947.19,4466.06,Medium
Andhra Pradesh,Prakasam,Ongole,Chilli,2023-04-23,2956.53,4552.48,3395.37,Medium
Andhra Pradesh,Prakasam,Ongole,Cotton,2023-08-31,3076.91,5110.12,3762.32,Medium
Andhra Pradesh,Nellore,Nellore,Mango,2023-12-27,2696.68,3985.64,3373.32,Medium
Andhra Pradesh,Chittoor,Tirupati,Cotton,2025-08-26,1178.85,2093.38,1538.66,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Groundnut,2024-05-22,2953.54,4218.22,3656.93,Medium
Andhra Pradesh,Prakasam,Ongole,Mango,2023-12-02,1522.33,2388.58,2158.55,Medium
Andhra Pradesh,Kurnool,Kurnool,Potato,2024-04-10,1100.1,1645.96,1304.8,Medium
Andhra Pradesh,Krishna,Vijayawada,Potato,2023-04-30,3462.02,5200.51,4102.58,Medium
Andhra Pradesh,Prakasam,Ongole,Groundnut,2024-04-08,1757.86,3445.26,2469.49,Low
Andhra Pradesh,East Godavari,Rajahmundry,Turmeric,2023-06-27,1417.45,2269.95,1802.84,Medium
Andhra Pradesh,Kurnool,Kurnool,Wheat,2026-02-20,3142.56,5079.1,3718.28,Medium
Andhra Pradesh,Prakasam,Ongole,Mango,2024-07-12,2647.85,3640.06,3017.8,Medium
Andhra Pradesh,Nellore,Nellore,Sugarcane,2025-11-25,1088.73,1863.54,1411.2,Medium
Andhra Pradesh,Prakasam,Ongole,Groundnut,2025-04-21,919.48,1407.99,1246.76,Low
Andhra Pradesh,Prakasam,Ongole,Banana,2025-07-29,5216.74,8501.35,6179.9,High
Andhra Pradesh,Kurnool,Kurnool,Cotton,2024-06-22,1905.22,2994.24,2694.82,Low
Andhra Pradesh,Chittoor,Tirupati,Turmeric,2024-09-12,2438.54,3423.12,2959.41,Medium
Andhra Pradesh,Chittoor,Tirupati,Sugarcane,2023-12-28,3737.46,6938.9,5063.44,Medium
Andhra Pradesh,Prakasam,Ongole,Maize,2025-05-18,2603.31,4565.97,3437.44,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Turmeric,2023-05-08,3043.27,4798.41,4175.83,Medium
Andhra Pradesh,Guntur,Guntur,Groundnut,2023-09-09,3133.77,5755.07,4379.86,High
Andhra Pradesh,Krishna,Vijayawada,Maize,2024-07-16,3100.59,4899.77,4238.73,High
Andhra Pradesh,Chittoor,Tirupati,Sugarcane,2025-05-26,1839.49,2951.59,2560.83,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Groundnut,2023-05-27,2335.23,3411.23,3095.36,Medium
Andhra Pradesh,Nellore,Nellore,Groundnut,2023-05-31,4500.24,6071.84,5218.48,Medium
Andhra Pradesh,Prakasam,Ongole,Groundnut,2025-09-24,4401.4,7486.48,5372.63,High
Andhra Pradesh,Chittoor,Tirupati,Tomato,2025-08-20,449.51,720.14,521.03,Low
Andhra Pradesh,Guntur,Guntur,Banana,2026-01-08,2050.46,2888.74,2299.77,Low
Andhra Pradesh,East Godavari,Rajahmundry,Sugarcane,2026-04-03,1246.37,1902.99,1719.5,Medium
Andhra Pradesh,Chittoor,Tirupati,Maize,2023-09-27,625.13,949.99,722.56,Medium
Andhra Pradesh,Nellore,Nellore,Turmeric,2025-07-14,1308.81,1882.62,1455.54,Low
Andhra Pradesh,Prakasam,Ongole,Tomato,2024-03-10,5791.55,8086.47,7295.01,High
Andhra Pradesh,Guntur,Guntur,Rice,2025-09-22,1015.71,1696.1,1434.7,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Onion,2023-05-29,1538.63,2345.88,1855.86,High
Andhra Pradesh,Krishna,Vijayawada,Tomato,2024-07-14,3839.62,5798.23,4644.97,Medium
Andhra Pradesh,Nellore,Nellore,Chilli,2026-03-29,1763.13,3239.1,2401.33,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Rice,2025-03-04,1536.81,2249.05,1987.08,Medium
Andhra Pradesh,Guntur,Guntur,Rice,2026-01-28,3301.78,5112.15,4214.26,Medium
Andhra Pradesh,Chittoor,Tirupati,Wheat,2023-08-29,2977.98,5115.99,3784.46,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Turmeric,2026-02-19,4760.93,8412.83,6659.99,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Sugarcane,2025-11-17,3325.15,4435.85,3885.46,Medium
Andhra Pradesh,Nellore,Nellore,Cotton,2025-04-22,1883.16,3567.69,2618.01,Medium
Andhra Pradesh,Guntur,Guntur,Groundnut,2025-04-13,1131.12,1947.14,1536.83,Low
Andhra Pradesh,Nellore,Nellore,Mango,2023-04-29,3304.89,5247.0,4413.01,Medium
Andhra Pradesh,Guntur,Guntur,Onion,2025-03-17,2168.81,4192.56,2996.97,High
Andhra Pradesh,Guntur,Guntur,Onion,2026-03-25,2017.8,2946.2,2351.2,High
Andhra Pradesh,Chittoor,Tirupati,Mango,2023-12-17,2358.84,4159.2,3308.44,Medium
Andhra Pradesh,Chittoor,Tirupati,Turmeric,2026-01-17,4076.73,6485.87,5029.4,High
Andhra Pradesh,Chittoor,Tirupati,Potato,2026-03-16,1038.6,1629.51,1257.94,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Onion,2023-09-14,1431.67,2184.13,1754.17,Low
Andhra Pradesh,Kurnool,Kurnool,Maize,2024-10-10,3545.27,5805.66,4503.34,Medium
Andhra Pradesh,Kurnool,Kurnool,Turmeric,2026-03-06,3030.18,4258.1,3547.1,Medium
Andhra Pradesh,Kurnool,Kurnool,Onion,2023-12-16,3304.16,4813.59,3863.47,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Maize,2024-07-22,6528.8,10819.08,7740.24,High
Andhra Pradesh,Krishna,Vijayawada,Groundnut,2024-07-03,3764.0,5603.99,4802.17,Medium
Andhra Pradesh,Nellore,Nellore,Groundnut,2025-04-10,1911.67,2863.81,2490.98,Low
Andhra Pradesh,Krishna,Vijayawada,Rice,2024-01-04,2850.94,4323.8,3583.5,Medium
Andhra Pradesh,Prakasam,Ongole,Chilli,2025-06-13,2605.81,4757.87,3550.32,Medium
Andhra Pradesh,Nellore,Nellore,Chilli,2025-12-17,3620.64,5502.3,4172.19,Medium
Andhra Pradesh,Krishna,Vijayawada,Rice,2024-10-18,4368.9,7177.16,5314.47,High
Andhra Pradesh,East Godavari,Rajahmundry,Wheat,2025-04-20,2639.24,4351.71,3458.99,High
Andhra Pradesh,Nellore,Nellore,Potato,2023-09-06,2378.96,4308.66,3247.64,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Potato,2025-10-25,770.2,1205.34,973.35,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Onion,2026-02-13,1316.49,1826.57,1475.98,Medium
Andhra Pradesh,Krishna,Vijayawada,Potato,2024-10-14,1315.03,2176.55,1637.52,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Mango,2024-06-11,3372.47,5520.4,4022.76,High
Andhra Pradesh,Prakasam,Ongole,Turmeric,2025-09-26,1414.02,2137.35,1599.64,Medium
Andhra Pradesh,Prakasam,Ongole,Potato,2023-05-22,1688.1,2438.56,1916.29,Medium
Andhra Pradesh,Krishna,Vijayawada,Cotton,2025-11-20,2534.96,3762.88,3330.17,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Groundnut,2023-11-09,3374.4,5379.16,4032.73,Medium
Andhra Pradesh,Krishna,Vijayawada,Rice,2024-04-01,827.79,1212.15,940.73,Low
Andhra Pradesh,Krishna,Vijayawada,Rice,2024-12-14,1083.72,1881.58,1373.59,Medium
Andhra Pradesh,Prakasam,Ongole,Potato,2023-10-03,2276.46,3087.39,2613.23,Medium
Andhra Pradesh,Guntur,Guntur,Onion,2024-07-02,544.16,798.84,688.77,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Onion,2025-09-27,2699.01,3713.13,3059.01,Low
Andhra Pradesh,Prakasam,Ongole,Mango,2023-12-08,1674.32,2671.29,2189.47,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Banana,2023-09-01,3683.74,5547.99,4964.62,Medium
Andhra Pradesh,Krishna,Vijayawada,Groundnut,2025-03-05,2180.63,2870.1,2493.16,Low
Andhra Pradesh,Kurnool,Kurnool,Groundnut,2025-03-22,1750.36,2889.97,2244.55,Low
Andhra Pradesh,Chittoor,Tirupati,Chilli,2023-09-23,997.35,1792.49,1307.68,Medium
Andhra Pradesh,Prakasam,Ongole,Sugarcane,2025-09-07,750.42,1292.23,956.97,Low
Andhra Pradesh,Prakasam,Ongole,Cotton,2023-08-12,2383.02,3784.82,2737.73,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Rice,2024-10-19,2186.0,3826.61,3102.91,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Rice,2023-09-15,2001.46,3069.34,2503.58,Medium
Andhra Pradesh,Nellore,Nellore,Chilli,2024-09-27,588.78,913.26,792.29,Medium
Andhra Pradesh,Chittoor,Tirupati,Sugarcane,2025-08-06,3003.17,4315.34,3623.53,Low
Andhra Pradesh,Guntur,Guntur,Banana,2025-08-28,766.94,1198.75,1024.02,Medium
Andhra Pradesh,Nellore,Nellore,Wheat,2024-11-15,2714.17,3608.15,3033.17,Low
Andhra Pradesh,Prakasam,Ongole,Tomato,2024-05-07,2436.55,3890.87,2886.52,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Maize,2024-06-11,4256.85,7380.13,5417.69,Medium
Andhra Pradesh,Chittoor,Tirupati,Onion,2025-09-04,1286.86,2161.18,1668.14,Low
Andhra Pradesh,Chittoor,Tirupati,Banana,2024-12-11,1487.9,2498.89,2011.47,Medium
Andhra Pradesh,Prakasam,Ongole,Potato,2026-04-05,3417.64,4338.93,3833.28,Medium
Andhra Pradesh,Guntur,Guntur,Tomato,2025-04-06,2558.64,4371.6,3162.23,High
Andhra Pradesh,Krishna,Vijayawada,Maize,2025-06-08,1024.74,1332.92,1164.56,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Potato,2024-04-09,3110.36,4319.11,3740.52,Medium
Andhra Pradesh,Nellore,Nellore,Mango,2026-03-26,710.64,1163.76,937.59,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Turmeric,2026-03-25,3995.8,5894.07,5211.06,Medium
Andhra Pradesh,Krishna,Vijayawada,Groundnut,2023-05-16,1341.72,2295.5,1837.4,Medium
Andhra Pradesh,Nellore,Nellore,Potato,2025-08-09,1740.9,2959.94,2299.7,Medium
Andhra Pradesh,Kurnool,Kurnool,Chilli,2024-09-03,830.08,1508.73,1078.07,Medium
Andhra Pradesh,Prakasam,Ongole,Potato,2023-06-04,1695.28,2746.06,2248.68,Low
Andhra Pradesh,Kurnool,Kurnool,Mango,2023-06-09,6388.01,9219.26,7432.62,High
Andhra Pradesh,Guntur,Guntur,Wheat,2025-07-03,995.81,1618.87,1251.64,Medium
Andhra Pradesh,Chittoor,Tirupati,Rice,2024-08-14,961.69,1339.37,1130.65,Medium
Andhra Pradesh,Kurnool,Kurnool,Rice,2026-01-27,4460.81,6020.87,5311.26,Medium
Andhra Pradesh,Chittoor,Tirupati,Potato,2024-10-14,2233.61,3651.45,3169.9,Medium
Andhra Pradesh,Krishna,Vijayawada,Rice,2023-08-25,3601.89,5927.32,4771.13,Medium
Andhra Pradesh,Guntur,Guntur,Potato,2023-11-23,564.83,954.96,744.41,Medium
Andhra Pradesh,Guntur,Guntur,Chilli,2024-05-05,1566.86,2675.13,2033.01,Medium
Andhra Pradesh,Guntur,Guntur,Tomato,2024-12-19,3370.92,4989.76,4054.4,Medium
Andhra Pradesh,Prakasam,Ongole,Wheat,2024-10-15,638.62,1097.37,882.21,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Cotton,2025-02-27,2599.35,4364.55,3270.33,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Rice,2024-02-25,1627.36,2156.9,1947.84,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Mango,2024-04-18,2716.34,4625.05,3625.54,Medium
Andhra Pradesh,Nellore,Nellore,Tomato,2024-06-11,2883.57,4191.91,3668.17,Medium
Andhra Pradesh,Chittoor,Tirupati,Banana,2024-05-08,544.53,895.32,772.35,Medium
Andhra Pradesh,Kurnool,Kurnool,Banana,2024-11-04,3483.13,5416.07,3930.2,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Potato,2025-10-19,1094.06,1711.46,1375.72,Medium
Andhra Pradesh,Nellore,Nellore,Potato,2024-03-13,3889.3,5632.65,4511.17,Medium
Andhra Pradesh,Prakasam,Ongole,Potato,2024-02-19,866.99,1533.65,1104.78,Medium
Andhra Pradesh,Krishna,Vijayawada,Onion,2025-08-18,746.93,1221.85,1037.16,Medium
Andhra Pradesh,Guntur,Guntur,Onion,2026-04-09,4461.8,6340.67,5628.36,High
Andhra Pradesh,Krishna,Vijayawada,Turmeric,2025-04-04,2348.94,3646.45,3155.22,Medium
Andhra Pradesh,Nellore,Nellore,Chilli,2023-11-03,1761.29,3313.84,2498.44,Medium
Andhra Pradesh,Kurnool,Kurnool,Maize,2023-05-14,3410.71,4828.8,4378.2,Medium
Andhra Pradesh,Kurnool,Kurnool,Maize,2024-05-02,2618.1,4299.47,3436.64,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Turmeric,2024-09-20,3045.54,4729.71,4176.57,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Onion,2023-08-26,1629.61,2513.61,2098.61,Medium
Andhra Pradesh,Chittoor,Tirupati,Chilli,2026-01-10,612.23,1018.81,801.23,High
Andhra Pradesh,Chittoor,Tirupati,Tomato,2024-02-23,3281.42,4203.13,3801.39,High
Andhra Pradesh,Prakasam,Ongole,Turmeric,2024-02-29,5568.79,9538.47,7519.04,High
Andhra Pradesh,Guntur,Guntur,Groundnut,2023-09-23,4314.81,5495.09,4831.34,High
Andhra Pradesh,Nellore,Nellore,Wheat,2025-05-28,668.79,961.48,869.89,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Banana,2024-10-06,3798.43,5397.61,4757.82,Medium
Andhra Pradesh,Kurnool,Kurnool,Rice,2025-02-22,3819.5,5371.75,4260.11,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Turmeric,2025-06-01,832.58,1380.63,1130.66,Medium
Andhra Pradesh,Krishna,Vijayawada,Groundnut,2025-06-16,2149.87,3273.86,2518.79,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Potato,2024-09-20,4110.49,6490.79,4821.6,Medium
Andhra Pradesh,Kurnool,Kurnool,Wheat,2026-01-15,3165.68,5055.55,4498.89,Medium
Andhra Pradesh,Krishna,Vijayawada,Chilli,2025-09-26,1424.53,2411.7,1969.35,Medium
Andhra Pradesh,Chittoor,Tirupati,Wheat,2025-08-22,4332.2,7692.29,5505.75,Medium
Andhra Pradesh,Chittoor,Tirupati,Banana,2024-06-24,2017.79,3792.98,2792.64,High
Andhra Pradesh,Nellore,Nellore,Groundnut,2023-06-03,2176.74,3525.18,2794.97,Medium
Andhra Pradesh,Prakasam,Ongole,Banana,2026-03-13,1652.57,2532.75,2073.71,Medium
Andhra Pradesh,Prakasam,Ongole,Banana,2024-11-21,1293.35,2456.4,1834.74,Medium
Andhra Pradesh,Krishna,Vijayawada,Turmeric,2024-02-20,4448.14,7547.54,6190.95,High
Andhra Pradesh,Nellore,Nellore,Mango,2024-07-05,927.27,1710.08,1246.55,Medium
Andhra Pradesh,Nellore,Nellore,Rice,2024-12-09,3548.52,5340.65,4166.51,Medium
Andhra Pradesh,Guntur,Guntur,Tomato,2025-11-02,2974.4,5114.2,4078.32,Medium
Andhra Pradesh,Kurnool,Kurnool,Rice,2024-07-14,2546.44,4648.96,3637.0,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Banana,2023-12-05,4112.89,5628.31,4935.02,Medium
Andhra Pradesh,Prakasam,Ongole,Potato,2024-02-23,3850.65,6926.71,5384.7,Medium
Andhra Pradesh,Kurnool,Kurnool,Cotton,2024-10-27,3227.01,6067.61,4550.2,Medium
Andhra Pradesh,Guntur,Guntur,Turmeric,2024-11-03,4047.97,6228.65,5624.49,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Potato,2023-11-07,2715.45,4300.39,3358.2,Medium
Andhra Pradesh,Chittoor,Tirupati,Maize,2026-01-03,1580.19,2503.21,2115.87,Low
Andhra Pradesh,Krishna,Vijayawada,Onion,2026-03-08,5729.77,7339.56,6404.87,High
Andhra Pradesh,Guntur,Guntur,Maize,2026-01-05,1972.5,3595.04,2672.28,Low
Andhra Pradesh,Nellore,Nellore,Onion,2023-06-10,485.56,762.03,671.86,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Onion,2023-07-13,2814.05,4765.96,3564.54,Medium
Andhra Pradesh,Prakasam,Ongole,Wheat,2023-07-06,1037.39,1857.77,1465.44,Medium
Andhra Pradesh,Kurnool,Kurnool,Sugarcane,2023-09-01,1576.98,2720.05,2240.11,Low
